00254  306.200  41.017
00255  306.804  40.966
00256  307.408  40.940
00257  308.011  40.924
00258  308.613  40.905
00259  309.214  40.871
00260  309.815  40.819
00261  310.414  40.792
00262  311.012  40.756
00263  311.609  40.736
00264  312.205  40.710
00265  312.801  40.664
00266  313.395  40.637
00267  313.988  40.607
00268  314.581  40.561
00269  315.172  40.480
00270  315.763  40.445
00271  316.352  40.395
00272  316.941  40.365
00273  317.528  40.324
00274  318.115  40.452
00275  318.700  40.261
00276  319.284  40.223
00277  319.868  40.192
00278  320.450  40.161
00279  321.032  40.129
00280  321.612  40.091
00281  322.192  40.049
00282  322.770  40.007
00283  323.348  39.972
00284  323.924  39.921
00285  324.500  39.878
00286  325.074  39.831
00287  325.648  39.793
00288  326.220  39.743
00289  326.792  39.705
00290  327.362  39.675
00291  327.932  39.631
00292  328.500  39.587
00293  329.067  39.529
00294  329.634  39.486
00295  330.199  39.428
00296  330.764  39.370
00297  331.327  39.323
00298  331.890  39.275
00299  332.451  39.223
00300  333.011  39.176
00301  333.571  39.139
00302  334.129  39.091
00303  334.687  39.003
00304  335.243  38.956
00305  335.799  38.909
00306  336.353  38.847
00307  336.907  38.793
00308  337.459  38.738
00309  338.011  38.688
00310  338.561  38.607
00311  339.111  38.558
00312  339.659  38.496
00313  340.207  38.431
00314  340.753  38.375
00315  341.299  38.323
00316  341.844  38.263
00317  342.387  38.207
00318  342.930  38.143
00319  343.472  38.078
00320  344.013  38.016
00321  344.553  37.949
00322  345.092  37.887
00323  345.630  37.817
00324  346.167  37.740
00325  346.703  37.682
00326  347.238  37.617
00327  347.772  37.548
00328  348.305  37.484
00329  348.838  37.420
00330  349.369  37.373
00331  349.900  37.312
00332  350.429  37.252
00333  350.958  37.193
00334  351.486  37.135
00335  352.012  37.073
00336  352.538  37.008
00337  353.063  36.880
00338  353.588  36.816
00339  354.111  36.750
00340  354.633  36.685
00341  355.155  36.620
00342  355.675  36.555
00343  356.195  36.489
00344  356.714  36.424
00345  357.232  36.357
00346  357.749  36.291
00347  358.266  36.224
00348  358.781  36.158
00349  359.296  36.091
00350  359.809  36.332
00351    0.322  36.076
00352    0.834  36.076
00353    1.346  36.010
00354    1.856  35.946
