00107 0406945331 212.275089 05:20:07 17:29:00 
00108 0407034106 212.903316 05:20:17 17:29:19 
00109 0407122880 213.532282 05:20:27 17:29:40 
00110 0407211655 214.161980 05:20:38 17:30:00 
00111 0407300429 214.792399 05:20:50 17:30:22 
00112 0407389203 215.423530 05:21:02 17:30:43 
00113 0407477978 216.055364 05:21:14 17:31:05 
00114 0407566752 216.687891 05:21:27 17:31:28 
00115 0407655527 217.321101 05:21:41 17:31:51 
00116 0407744301 217.954984 05:21:54 17:32:14 
00117 0407833075 218.589530 05:22:09 17:32:38 
00118 0407921850 219.224729 05:22:24 17:33:02 
00119 0408010624 219.860569 05:22:39 17:33:27 
00120 0408099399 220.497042 05:22:55 17:33:52 
00121 0408188173 221.134135 05:23:11 17:34:18 
00122 0408276948 221.771838 05:23:28 17:34:44 
00123 0408365722 222.410139 05:23:45 17:35:10 
00124 0408454496 223.049029 05:24:03 17:35:37 
00125 0408543271 223.688496 05:24:22 17:36:04 
00126 0408632045 224.328527 05:24:40 17:36:32 
00127 0408720820 224.969112 05:25:00 17:37:00 
00128 0408809594 225.610239 05:25:20 17:37:29 
00129 0408898368 226.251897 05:25:40 17:37:58 
00130 0408987143 226.894073 05:26:01 17:38:28 
00131 0409075917 227.536755 05:26:22 17:38:58 
00132 0409164692 228.179931 05:26:44 17:39:28 
00133 0409253466 228.823589 05:27:06 17:39:59 
00134 0409342241 229.467717 05:27:29 17:40:30 
00135 0409431015 230.112302 05:27:52 17:41:02 
00136 0409519789 230.757331 05:28:16 17:41:34 
00137 0409608564 231.402792 05:28:41 17:42:07 
00138 0409697338 232.048673 05:29:05 17:42:40 
00139 0409786113 232.694959 05:29:31 17:43:13 
00140 0409874887 233.341639 05:29:56 17:43:47 
00141 0409963662 233.988699 05:30:23 17:44:21 
00142 0410052436 234.636126 05:30:50 17:44:56 
00143 0410141210 235.283906 05:31:17 17:45:30 
00144 0410229985 235.932027 05:31:45 17:46:06 
00145 0410318759 236.580475 05:32:13 17:46:42 
00146 0410407534 237.229236 05:32:42 17:47:18 
00147 0410496308 237.878297 05:33:11 17:47:54 
00148 0410585082 238.527644 05:33:40 17:48:31 
00149 0410673857 239.177264 05:34:10 17:49:08 
00150 0410762631 239.827142 05:34:41 17:49:46 
00151 0410851406 240.477266 05:35:12 17:50:23 
00152 0410940180 241.127620 05:35:44 17:51:02 
00153 0411028955 241.778191 05:36:15 17:51:40 
00154 0411117729 242.428965 05:36:48 17:52:19 
00155 0411206503 243.079928 05:37:21 17:52:58 
00156 0411295278 243.731065 05:37:54 17:53:38 
00157 0411384052 244.382363 05:38:27 17:54:17 
00158 0411472827 245.033808 05:39:01 17:54:57 
00159 0411561601 245.685384 05:39:36 17:55:38 
00160 0411650376 246.337078 05:40:11 17:56:18 
00161 0411739150 246.988876 05:40:46 17:56:59 
00162 0411827924 247.640763 05:41:21 17:57:40 
00163 0411916699 248.292725 05:41:57 17:58:21 
00164 0412005473 248.944747 05:42:34 17:59:03 
00165 0412094248 249.596816 05:43:10 17:59:45 
00166 0412183022 250.248916 05:43:47 18:00:26 
00167 0412271796 250.901033 05:44:25 18:01:09 
00168 0412360571 251.553154 05:45:02 18:01:51 
00169 0412449345 252.205262 05:45:40 18:02:33 
00170 0412538120 252.857345 05:46:19 18:03:16 
00171 0412626894 253.509388 05:46:57 18:03:59 
00172 0412715669 254.161375 05:47:36 18:04:42 
00173 0412804443 254.813294 05:48:15 18:05:25 
00174 0412893217 255.465129 05:48:55 18:06:08 
00175 0412981992 256.116866 05:49:34 18:06:51 
00176 0413070766 256.768491 05:50:14 18:07:34 
00177 0413159541 257.419990 05:50:54 18:08:18 
00178 0413248315 258.071348 05:51:35 18:09:01 
00179 0413337090 258.722552 05:52:15 18:09:44 
00180 0413425864 259.373586 05:52:56 18:10:28 
00181 0413514638 260.024437 05:53:37 18:11:11 
00182 0413603413 260.675091 05:54:18 18:11:55 
00183 0413692187 261.325533 05:55:00 18:12:38 
00184 0413780962 261.975750 05:55:41 18:13:22 
00185 0413869736 262.625728 05:56:23 18:14:05 
00186 0413958510 263.275453 05:57:04 18:14:49 
00187 0414047285 263.924911 05:57:46 18:15:32 
00188 0414136059 264.574088 05:58:28 18:16:15 
00189 0414224834 265.222971 05:59:10 18:16:59 
00190 0414313608 265.871546 05:59:52 18:17:42 
00191 0414402383 266.519800 06:00:34 18:18:25 
00192 0414491157 267.167718 06:01:16 18:19:07 
00193 0414579931 267.815289 06:01:58 18:19:50 
00194 0414668706 268.462498 06:02:41 18:20:33 
00195 0414757480 269.109332 06:03:23 18:21:15 
00196 0414846255 269.755778 06:04:05 18:21:57 
00197 0414935029 270.401823 06:04:47 18:22:39 
00198 0415023804 271.047454 06:05:29 18:23:21 
00199 0415112578 271.692659 06:06:11 18:24:02 
00200 0415201352 272.337424 06:06:53 18:24:44 
00201 0415290127 272.981737 06:07:35 18:25:25 
00202 0415378901 273.625586 06:08:17 18:26:06 
00203 0415467676 274.268958 06:08:59 18:26:46 
00204 0415556450 274.911841 06:09:40 18:27:26 
00205 0415645224 275.554222 06:10:22 18:28:06 
00206 0415733999 276.196090 06:11:03 18:28:46 
00207 0415822773 276.837433 06:11:44 18:29:25 
00208 0415911548 277.478238 06:12:25 18:30:04 
00209 0416000322 278.118495 06:13:06 18:30:43 
00210 0416089097 278.758191 06:13:47 18:31:22 
00211 0416177871 279.397315 06:14:27 18:31:59 
00212 0416266645 280.035856 06:15:07 18:32:37 
00213 0416355420 280.673803 06:15:47 18:33:14 
00214 0416444194 281.311145 06:16:27 18:33:51 
00215 0416532969 281.947870 06:17:07 18:34:28 
00216 0416621743 282.583968 06:17:46 18:35:04 
00217 0416710518 283.219429 06:18:25 18:35:39 
00218 0416799292 283.854241 06:19:04 18:36:14 
00219 0416888066 284.488395 06:19:42 18:36:49 
00220 0416976841 285.121881 06:20:20 18:37:23 
00221 0417065615 285.754687 06:20:58 18:37:57 
00222 0417154390 286.386805 06:21:35 18:38:31 
00223 0417243164 287.018224 06:22:13 18:39:04 
00224 0417331938 287.648935 06:22:49 18:39:36 
00225 0417420713 288.278929 06:23:26 18:40:08 
00226 0417509487 288.908196 06:24:02 18:40:39 
00227 0417598262 289.536727 06:24:38 18:41:10 
00228 0417687036 290.164512 06:25:13 18:41:41 
00229 0417775811 290.791544 06:25:48 18:42:11 
00230 0417864585 291.417813 06:26:23 18:42:40 
00231 0417953359 292.043311 06:26:57 18:43:09 
00232 0418042134 292.668030 06:27:31 18:43:37 
00233 0418130908 293.291961 06:28:04 18:44:05 
00234 0418219683 293.915095 06:28:37 18:44:33 
00235 0418308457 294.537426 06:29:09 18:44:59 
00236 0418397232 295.158945 06:29:41 18:45:26 
00237 0418486006 295.779646 06:30:13 18:45:51 
00238 0418574780 296.399519 06:30:44 18:46:16 
00239 0418663555 297.018558 06:31:15 18:46:41 
00240 0418752329 297.636757 06:31:45 18:47:05 
00241 0418841104 298.254107 06:32:15 18:47:29 
00242 0418929878 298.870602 06:32:44 18:47:51 
00243 0419018652 299.486236 06:33:13 18:48:14 
00244 0419107427 300.101002 06:33:42 18:48:36 
00245 0419196201 300.714893 06:34:10 18:48:57 
00246 0419284976 301.327904 06:34:37 18:49:17 
00247 0419373750 301.940028 06:35:04 18:49:38 
00248 0419462525 302.551260 06:35:31 18:49:57 
00249 0419551299 303.161593 06:35:57 18:50:16 
00250 0419640073 303.771023 06:36:22 18:50:34 
00251 0419728848 304.379544 06:36:47 18:50:52 
00252 0419817622 304.987150 06:37:12 18:51:09 
00253 0419906397 305.593836 06:37:36 18:51:26 
00254 0419995171 306.199599 06:37:59 18:51:42 
00255 0420083945 306.804432 06:38:22 18:51:58 
00256 0420172720 307.408331 06:38:45 18:52:12 
00257 0420261494 308.011293 06:39:07 18:52:27 
00258 0420350269 308.613311 06:39:28 18:52:41 
00259 0420439043 309.214383 06:39:49 18:52:54 
00260 0420527818 309.814505 06:40:10 18:53:07 
00261 0420616592 310.413671 06:40:30 18:53:19 
00262 0420705366 311.011880 06:40:49 18:53:30 
00263 0420794141 311.609127 06:41:08 18:53:41 
00264 0420882915 312.205408 06:41:27 18:53:51 
00265 0420971690 312.800721 06:41:44 18:54:01 
00266 0421060464 313.395062 06:42:02 18:54:11 
00267 0421149239 313.988429 06:42:19 18:54:19 
00268 0421238013 314.580819 06:42:35 18:54:28 
00269 0421326787 315.172228 06:42:51 18:54:35 
00270 0421415562 315.762655 06:43:07 18:54:42 
00271 0421504336 316.352097 06:43:22 18:54:49 
00272 0421593111 316.940552 06:43:36 18:54:55 
00273 0421681885 317.528018 06:43:50 18:55:00 
00274 0421770659 318.114492 06:44:03 18:55:05 
00275 0421859434 318.699972 06:44:16 18:55:10 
00276 0421948208 319.284458 06:44:29 18:55:14 
00277 0422036983 319.867948 06:44:41 18:55:17 
00278 0422125757 320.450440 06:44:52 18:55:20 
00279 0422214532 321.031932 06:45:03 18:55:22 
00280 0422303306 321.612424 06:45:14 18:55:24 
00281 0422392080 322.191915 06:45:24 18:55:25 
